ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,Sport,Medal
1788,Atallah Al-Anazi,M,28,174,74,Saudi Arabia,KSA,2016 Summer,2016,Summer,Shooting,NA
1807,Mary Al-Atrash,F,22,170,57,Palestine,PLE,2016 Summer,2016,Summer,Swimming,NA
1809,Nasser Salih Nasser Abdullah Al-Attiya,M,45,178,82,Qatar,QAT,2016 Summer,2016,Summer,Shooting,NA
1810,Hamad Ali Mohamed A Al-Attiyah,M,21,193,89,Qatar,QAT,2016 Summer,2016,Summer,Equestrianism,NA
1810,Hamad Ali Mohamed A Al-Attiyah,M,21,193,89,Qatar,QAT,2016 Summer,2016,Summer,Equestrianism,NA
1826,Ayesha Shahriyar Mohammed Al-Balooshi,F,24,160,57,United Arab Emirates,UAE,2016 Summer,2016,Summer,Weightlifting,NA
1829,Wadha Bint Nasir Al-Balushi,F,26,160,75,Oman,OMA,2016 Summer,2016,Summer,Shooting,NA
1832,Nada Mohamed Abdulzaher Mohamed Al-Bedwawi,F,18,162,53,United Arab Emirates,UAE,2016 Summer,2016,Summer,Swimming,NA
1856,Sultan Mubarak M. Al-Dawoodi,M,31,192,86,Saudi Arabia,KSA,2016 Summer,2016,Summer,Athletics,NA
1858,Fehaid Al-Deehani,M,49,178,95,Individual Olympic Athletes,IOA,2016 Summer,2016,Summer,Shooting,Gold
1886,Mohsen Hussain Al-Duhaylib,M,22,163,69,Saudi Arabia,KSA,2016 Summer,2016,Summer,Weightlifting,NA
1897,Abdulrahman Al-Faihan,M,30,NA,NA,Individual Olympic Athletes,IOA,2016 Summer,2016,Summer,Shooting,NA
1943,Dalal Masfir Al-Harith,F,16,160,55,Qatar,QAT,2016 Summer,2016,Summer,Athletics,NA
1946,Barakat Mubarak Al-Harthi,M,28,173,67,Oman,OMA,2016 Summer,2016,Summer,Athletics,NA
1980,Khaled Al-Kaabi,M,31,168,85,United Arab Emirates,UAE,2016 Summer,2016,Summer,Shooting,NA
1991,Obada Al-Kasbeh,M,22,166,64,Jordan,JOR,2016 Summer,2016,Summer,Boxing,NA
1992,Mohammed Riyadh Al-Khafaji,M,22,181,75,Iraq,IRQ,2016 Summer,2016,Summer,Rowing,NA
1993,Hajar Saeed Saad Sowaid Al-Khaldi,F,21,160,45,Bahrain,BRN,2016 Summer,2016,Summer,Athletics,NA
2001,Hamed Said Al-Khatri,M,31,173,68,Oman,OMA,2016 Summer,2016,Summer,Shooting,NA
2008,Noah Abdalaziz Al-Khulaifi,M,17,190,86,Qatar,QAT,2016 Summer,2016,Summer,Swimming,NA
2021,Fatema Abdul Muhsin Al-Mahmeed,F,17,167,60,Bahrain,BRN,2016 Summer,2016,Summer,Swimming,NA
2029,Saeed bin Hasher Al-Maktoum,M,39,176,88,United Arab Emirates,UAE,2016 Summer,2016,Summer,Shooting,NA
2053,Khaled Al-Mudhaf,M,38,164,105,Individual Olympic Athletes,IOA,2016 Summer,2016,Summer,Shooting,NA
2082,Lubna Al-Omair,F,29,152,45,Saudi Arabia,KSA,2016 Summer,2016,Summer,Fencing,NA
2090,Moukheld Mahil F. Al-Outaibi,M,40,163,60,Saudi Arabia,KSA,2016 Summer,2016,Summer,Athletics,NA
2112,Abdullah Al-Rashidi,M,52,183,83,Individual Olympic Athletes,IOA,2016 Summer,2016,Summer,Shooting,Bronze
2114,Bassel Al-Rayes,M,37,180,95,Qatar,QAT,2016 Summer,2016,Summer,Handball,NA
2115,Ali Yousef Al-Rumaihi,M,34,177,86,Qatar,QAT,2016 Summer,2016,Summer,Equestrianism,NA
2115,Ali Yousef Al-Rumaihi,M,34,177,86,Qatar,QAT,2016 Summer,2016,Summer,Equestrianism,NA
2119,Yaaqoub Al-Saadi,M,20,175,62,United Arab Emirates,UAE,2016 Summer,2016,Summer,Swimming,NA
2135,Mayada Al-Sayad,F,23,NA,NA,Palestine,PLE,2016 Summer,2016,Summer,Athletics,NA
2161,Abdulaziz Al-Shatti,M,25,NA,NA,Individual Olympic Athletes,IOA,2016 Summer,2016,Summer,Fencing,NA
2169,Hicham Al-Siguni,M,23,172,61,Morocco,MAR,2016 Summer,2016,Summer,Athletics,NA
2184,Sheikh Ali bin Khalid Al-Thani,M,33,194,73,Qatar,QAT,2016 Summer,2016,Summer,Equestrianism,NA
2184,Sheikh Ali bin Khalid Al-Thani,M,33,194,73,Qatar,QAT,2016 Summer,2016,Summer,Equestrianism,NA
2197,Saud Al-Zaabi,M,27,NA,NA,United Arab Emirates,UAE,2016 Summer,2016,Summer,Athletics,NA
2206,Alaa Ali Mhawi,M,20,178,68,Iraq,IRQ,2016 Summer,2016,Summer,Football,NA
2207,Ayman Alaa El-Din Mohamed Fayez,M,25,181,72,Egypt,EGY,2016 Summer,2016,Summer,Fencing,NA
2210,Marina Alabau Neira,F,30,164,55,Spain,ESP,2016 Summer,2016,Summer,Sailing,NA
2236,Salima El Ouali Al-Alami,F,32,179,58,Morocco,MAR,2016 Summer,2016,Summer,Athletics,NA
2237,Nima Alamian,M,23,174,70,Iran,IRI,2016 Summer,2016,Summer,Table Tennis,NA
2238,Noshad Alamian Darounkolaei,M,24,170,67,Iran,IRI,2016 Summer,2016,Summer,Table Tennis,NA
2259,Julian Alaphilippe,M,24,173,62,France,FRA,2016 Summer,2016,Summer,Cycling,NA
2259,Julian Alaphilippe,M,24,173,62,France,FRA,2016 Summer,2016,Summer,Cycling,NA
2266,Ricard Alarcn Tevar,M,24,188,110,Spain,ESP,2016 Summer,2016,Summer,Water Polo,NA
2271,Fernando Alarza Vicente,M,25,178,67,Spain,ESP,2016 Summer,2016,Summer,Triathlon,NA
2289,Rafael Yunier Alba Castillo,M,22,202,87,Cuba,CUB,2016 Summer,2016,Summer,Taekwondo,NA
2299,Matas Albarracn,M,36,174,65,Argentina,ARG,2016 Summer,2016,Summer,Equestrianism,NA
2299,Matas Albarracn,M,36,174,65,Argentina,ARG,2016 Summer,2016,Summer,Equestrianism,NA
2304,Michael Albasini,M,35,172,67,Switzerland,SUI,2016 Summer,2016,Summer,Cycling,NA
2309,Il Alben,F,30,172,62,Turkey,TUR,2016 Summer,2016,Summer,Basketball,NA
2314,Markel Alberdi Sarobe,M,24,187,76,Spain,ESP,2016 Summer,2016,Summer,Swimming,NA
2321,Fiona Albert,F,25,174,70,Australia,AUS,2016 Summer,2016,Summer,Rowing,NA
2335,Agustina Albertario,F,23,165,55,Argentina,ARG,2016 Summer,2016,Summer,Hockey,NA
2342,Nely Carla Alberto Francisca,F,33,179,90,Spain,ESP,2016 Summer,2016,Summer,Handball,NA
2359,Islam-Beka Said-Tsilimovich Albiyev,M,27,165,66,Russia,RUS,2016 Summer,2016,Summer,Wrestling,NA
2365,Radu Albot,M,26,175,70,Moldova,MDA,2016 Summer,2016,Summer,Tennis,NA
2376,Samuel Albrecht,M,34,180,71,Brazil,BRA,2016 Summer,2016,Summer,Sailing,NA
2391,Gustavo Barreiros de Albuquerque,M,25,172,85,Brazil,BRA,2016 Summer,2016,Summer,Rugby Sevens,NA
2408,Aurelie Alcindor,F,22,169,47,Mauritius,MRI,2016 Summer,2016,Summer,Athletics,NA
2442,Olympia Aldersey,F,24,183,75,Australia,AUS,2016 Summer,2016,Summer,Rowing,NA
2447,Mark David Aldred,M,29,188,71,Great Britain,GBR,2016 Summer,2016,Summer,Rowing,NA
2458,David Alegre Biosca,M,31,184,75,Spain,ESP,2016 Summer,2016,Summer,Hockey,NA
2464,Jo Qesem Ayela Aleh,F,30,171,58,New Zealand,NZL,2016 Summer,2016,Summer,Sailing,Silver
2467,Eric Javier Alejandro,M,30,180,81,Puerto Rico,PUR,2016 Summer,2016,Summer,Athletics,NA
2472,Aleksandr Aleksandrov,M,26,189,93,Azerbaijan,AZE,2016 Summer,2016,Summer,Rowing,NA
2474,Daniel Tihomirov Aleksandrov,M,24,182,81,Bulgaria,BUL,2016 Summer,2016,Summer,Wrestling,NA
2497,Artur Aleksanyan,M,24,190,98,Armenia,ARM,2016 Summer,2016,Summer,Wrestling,Gold
2499,Ruben Aleksanyan,M,26,180,150,Armenia,ARM,2016 Summer,2016,Summer,Weightlifting,NA
2500,Yana Ivanovna Alekseevna,F,28,169,60,Azerbaijan,AZE,2016 Summer,2016,Summer,Boxing,NA
2512,Yevgeny Petrovich Alekseyev,M,38,186,93,Kazakhstan,KAZ,2016 Summer,2016,Summer,Canoeing,NA
2517,Milan Aleksi,M,30,193,96,Serbia,SRB,2016 Summer,2016,Summer,Water Polo,Gold
2537,Habitam Alemu,F,19,171,52,Ethiopia,ETH,2016 Summer,2016,Summer,Athletics,NA
2574,Kineke Alicia Alexander,F,30,178,65,Saint Vincent and the Grenadines,VIN,2016 Summer,2016,Summer,Athletics,NA
2587,Alexandra Priscila do Nascimento,F,34,177,68,Brazil,BRA,2016 Summer,2016,Summer,Handball,NA
2593,Anna-Maria Alexandri,F,18,170,48,Austria,AUT,2016 Summer,2016,Summer,Synchronized Swimming,NA
2594,Eirini-Marina Alexandri,F,18,171,50,Austria,AUT,2016 Summer,2016,Summer,Synchronized Swimming,NA
2604,Khaido Alexouli,F,25,180,60,Greece,GRE,2016 Summer,2016,Summer,Athletics,NA
2605,Alin Alexuc-Ciurariu,M,26,191,105,Romania,ROU,2016 Summer,2016,Summer,Wrestling,NA
2610,Abdoul Razak Issoufou Alfaga,M,21,207,90,Niger,NIG,2016 Summer,2016,Summer,Taekwondo,Silver
2616,Natalia Alfaro Paniagua,F,29,165,59,Costa Rica,CRC,2016 Summer,2016,Summer,Beach Volleyball,NA
2650,Linda Camilla Algotsson,F,44,162,50,Sweden,SWE,2016 Summer,2016,Summer,Equestrianism,NA
2650,Linda Camilla Algotsson,F,44,162,50,Sweden,SWE,2016 Summer,2016,Summer,Equestrianism,NA
2651,Sara Anneli Algotsson Ostholt,F,41,163,56,Sweden,SWE,2016 Summer,2016,Summer,Equestrianism,NA
2651,Sara Anneli Algotsson Ostholt,F,41,163,56,Sweden,SWE,2016 Summer,2016,Summer,Equestrianism,NA
2663,Ahmed Ali,M,22,173,75,Sudan,SUD,2016 Summer,2016,Summer,Athletics,NA
2683,Kame Ali,M,32,185,84,Madagascar,MAD,2016 Summer,2016,Summer,Athletics,NA
2685,Annabel Laure Ali,F,31,176,75,Cameroon,CMR,2016 Summer,2016,Summer,Wrestling,NA
2688,Mehboob Ali,M,26,NA,NA,Pakistan,PAK,2016 Summer,2016,Summer,Athletics,NA
2692,Muhammad Ali,M,20,173,52,Great Britain,GBR,2016 Summer,2016,Summer,Boxing,NA
2695,Nia Sifaatihii Ali,F,27,170,65,United States,USA,2016 Summer,2016,Summer,Athletics,Silver
2708,Ali Adnan Kadhim Nassir Al-Tameemi,M,22,185,71,Iraq,IRQ,2016 Summer,2016,Summer,Football,NA
2713,Ali Faez Atia,M,21,180,75,Iraq,IRQ,2016 Summer,2016,Summer,Football,NA
2719,Bibiro Ali Taher,F,28,160,44,Chad,CHA,2016 Summer,2016,Summer,Athletics,NA
2726,Hamza Ali,M,37,186,130,Bosnia and Herzegovina,BIH,2016 Summer,2016,Summer,Athletics,NA
2743,Zhanibek Alimkhanuly,M,23,182,75,Kazakhstan,KAZ,2016 Summer,2016,Summer,Boxing,NA
2749,Aline Villares Reis,F,27,162,60,Brazil,BRA,2016 Summer,2016,Summer,Football,NA
2755,Aleksey Aleksandrovich Alipov,M,40,175,80,Russia,RUS,2016 Summer,2016,Summer,Shooting,NA
2758,Alison Conte Cerutti,M,30,203,106,Brazil-1,BRA,2016 Summer,2016,Summer,Beach Volleyball,Gold
2765,Pirmammad Sadiyarovich Aliyev,M,18,170,63,Kazakhstan,KAZ,2016 Summer,2016,Summer,Trampolining,NA
2769,Kimia Alizadeh Zenoorin,F,18,185,57,Iran,IRI,2016 Summer,2016,Summer,Taekwondo,Bronze
2775,Antonio Alkana,M,26,183,76,South Africa,RSA,2016 Summer,2016,Summer,Athletics,NA
2779,Jasmine Alkhaldi,F,23,180,60,Philippines,PHI,2016 Summer,2016,Summer,Swimming,NA
2784,Fatim Alkrmova,F,14,175,60,Azerbaijan,AZE,2016 Summer,2016,Summer,Swimming,NA
2801,Claire Allan,F,31,170,65,Great Britain,GBR,2016 Summer,2016,Summer,Rugby Sevens,NA
2803,Florence Allan,F,18,168,57,Cayman Islands,CAY,2016 Summer,2016,Summer,Sailing,NA
2827,Heba Allejji,F,19,NA,NA,Syria,SYR,2016 Summer,2016,Summer,Table Tennis,NA
2838,Devon Allen,M,21,185,84,United States,USA,2016 Summer,2016,Summer,Athletics,NA
2861,Nathon Allen,M,20,178,NA,Jamaica,JAM,2016 Summer,2016,Summer,Athletics,Silver
2881,Daniel Allerstorfer,M,23,183,130,Austria,AUT,2016 Summer,2016,Summer,Judo,NA
2885,Laura Colleen Gloria Alleway,F,26,178,72,Australia,AUS,2016 Summer,2016,Summer,Football,NA
2900,Martin Allikvee,M,21,182,77,Estonia,EST,2016 Summer,2016,Summer,Swimming,NA
2912,Olivia Elizabeth N. Allison-Federici,F,26,169,54,Great Britain,GBR,2016 Summer,2016,Summer,Synchronized Swimming,NA
2913,Andrique Allisop,M,23,171,60,Seychelles,SEY,2016 Summer,2016,Summer,Boxing,NA
2940,Jenny Alm,F,27,184,80,Sweden,SWE,2016 Summer,2016,Summer,Handball,NA
2943,Miguel ngel Almachi Condo,M,31,165,55,Ecuador,ECU,2016 Summer,2016,Summer,Athletics,NA
2952,Rose Mary Almanza Blanco,F,24,165,53,Cuba,CUB,2016 Summer,2016,Summer,Athletics,NA
2969,Brandonn Pierry Cruz de Almeida,M,19,186,73,Brazil,BRA,2016 Summer,2016,Summer,Swimming,NA
2969,Brandonn Pierry Cruz de Almeida,M,19,186,73,Brazil,BRA,2016 Summer,2016,Summer,Swimming,NA
2972,Csar Augusto Oliveira de Almeida,M,27,188,98,Brazil,BRA,2016 Summer,2016,Summer,Handball,NA
2975,Jlio Antonio de Sourza e Almeida,M,46,180,90,Brazil,BRA,2016 Summer,2016,Summer,Shooting,NA
2975,Jlio Antonio de Sourza e Almeida,M,46,180,90,Brazil,BRA,2016 Summer,2016,Summer,Shooting,NA
2976,Kaio Mrcio Ferreira Costa de Almeida,M,31,177,75,Brazil,BRA,2016 Summer,2016,Summer,Swimming,NA
2977,Luiza Tavares de Almeida,F,24,168,58,Brazil,BRA,2016 Summer,2016,Summer,Equestrianism,NA
2977,Luiza Tavares de Almeida,F,24,168,58,Brazil,BRA,2016 Summer,2016,Summer,Equestrianism,NA
2979,Pedro Manuel Tavares de Almeida,M,22,176,78,Brazil,BRA,2016 Summer,2016,Summer,Equestrianism,NA
2979,Pedro Manuel Tavares de Almeida,M,22,176,78,Brazil,BRA,2016 Summer,2016,Summer,Equestrianism,NA
2980,Teresa Patrcia Almeida,F,28,170,98,Angola,ANG,2016 Summer,2016,Summer,Handball,NA
3028,Ives Gonzlez Alonso,M,35,191,102,Brazil,BRA,2016 Summer,2016,Summer,Water Polo,NA
3049,Kirstie Elaine Alora,F,26,173,67,Philippines,PHI,2016 Summer,2016,Summer,Taekwondo,NA
3052,"Mikhail Surenovich ""Misha"" Aloyan",M,27,164,52,Russia,RUS,2016 Summer,2016,Summer,Boxing,NA
3067,Mustafa Alsaltialkrad,M,29,186,90,Qatar,QAT,2016 Summer,2016,Summer,Handball,NA
3070,Malin Therse Alshammar,F,38,180,64,Sweden,SWE,2016 Summer,2016,Summer,Swimming,NA
3074,Julio Alsogaray,M,36,180,81,Argentina,ARG,2016 Summer,2016,Summer,Sailing,NA
3077,Ida Alstad,F,31,172,60,Norway,NOR,2016 Summer,2016,Summer,Handball,Bronze
3081,Tabea Lara Alt,F,16,158,50,Germany,GER,2016 Summer,2016,Summer,Gymnastics,NA
3081,Tabea Lara Alt,F,16,158,50,Germany,GER,2016 Summer,2016,Summer,Gymnastics,NA
3081,Tabea Lara Alt,F,16,158,50,Germany,GER,2016 Summer,2016,Summer,Gymnastics,NA
3097,Maria Suelen Altheman,F,27,175,110,Brazil,BRA,2016 Summer,2016,Summer,Judo,NA
3113,Pavlo Serhiyovych Altukhov,M,20,185,90,Ukraine,UKR,2016 Summer,2016,Summer,Canoeing,NA
3139,Alberto lvarez Muoz,M,25,191,78,Mexico,MEX,2016 Summer,2016,Summer,Athletics,NA
3141,Anita Alvarez,F,19,170,52,United States,USA,2016 Summer,2016,Summer,Synchronized Swimming,NA
3151,Eduardo lvarez Aznar,M,32,173,67,Spain,ESP,2016 Summer,2016,Summer,Equestrianism,NA
3151,Eduardo lvarez Aznar,M,32,173,67,Spain,ESP,2016 Summer,2016,Summer,Equestrianism,NA
3153,Estefana lvarez Piedrahita,F,21,162,60,Colombia,COL,2016 Summer,2016,Summer,Synchronized Swimming,NA
3173,Kevin Javier lvarez Hernndez,M,20,181,76,Honduras,HON,2016 Summer,2016,Summer,Football,NA
3174,Lzaro Jorge lvarez Estrada,M,25,173,60,Cuba,CUB,2016 Summer,2016,Summer,Boxing,Bronze
3191,Santiago lvarez Fourcade,M,22,188,93,Argentina,ARG,2016 Summer,2016,Summer,Rugby Sevens,NA
3193,Sergio lvarez Moya,M,31,174,74,Spain,ESP,2016 Summer,2016,Summer,Equestrianism,NA
3193,Sergio lvarez Moya,M,31,174,74,Spain,ESP,2016 Summer,2016,Summer,Equestrianism,NA
3201,Miguel Alvario Garca,M,22,180,84,Spain,ESP,2016 Summer,2016,Summer,Archery,NA
3201,Miguel Alvario Garca,M,22,180,84,Spain,ESP,2016 Summer,2016,Summer,Archery,NA
3206,Yuri Alvear Orjuela,F,30,176,70,Colombia,COL,2016 Summer,2016,Summer,Judo,Silver
3221,Higor Silva Alves,M,22,183,64,Brazil,BRA,2016 Summer,2016,Summer,Athletics,NA
3243,Nariman Aly,F,17,169,55,Egypt,EGY,2016 Summer,2016,Summer,Synchronized Swimming,NA
3267,Isabella del Carmen Amado Medrano,F,19,155,59,Panama,PAN,2016 Summer,2016,Summer,Gymnastics,NA
3267,Isabella del Carmen Amado Medrano,F,19,155,59,Panama,PAN,2016 Summer,2016,Summer,Gymnastics,NA
3267,Isabella del Carmen Amado Medrano,F,19,155,59,Panama,PAN,2016 Summer,2016,Summer,Gymnastics,NA
3267,Isabella del Carmen Amado Medrano,F,19,155,59,Panama,PAN,2016 Summer,2016,Summer,Gymnastics,NA
3270,Andrey Amador Bikkazakova,M,29,183,73,Costa Rica,CRC,2016 Summer,2016,Summer,Cycling,NA
3280,Mohammed Aman Geleto,M,22,165,58,Ethiopia,ETH,2016 Summer,2016,Summer,Athletics,NA
3284,Alex Amankwah,M,24,NA,NA,Ghana,GHA,2016 Summer,2016,Summer,Athletics,NA
3294,Marielle Amant,F,26,190,84,France,FRA,2016 Summer,2016,Summer,Basketball,NA
3310,Hailemariyam Amare Tegen,M,19,175,64,Ethiopia,ETH,2016 Summer,2016,Summer,Athletics,NA
3314,Yadinis Amars Rocha,F,32,162,57,Colombia,COL,2016 Summer,2016,Summer,Judo,NA
3316,Nauraj Singh Randhawa Amarjit Singh,M,24,193,70,Malaysia,MAS,2016 Summer,2016,Summer,Athletics,NA
3326,Eyawomano Doreen Amata,F,28,191,63,Nigeria,NGR,2016 Summer,2016,Summer,Athletics,NA
3340,Kim Oscar Amb,M,26,180,87,Sweden,SWE,2016 Summer,2016,Summer,Athletics,NA
3342,"William ""Willy"" Ambaka Ndayara",M,26,193,100,Kenya,KEN,2016 Summer,2016,Summer,Rugby Sevens,NA
3352,Mal Ambonguilat,M,18,170,65,Gabon,GAB,2016 Summer,2016,Summer,Swimming,NA
3391,Sabrina Ameghino,F,36,169,64,Argentina,ARG,2016 Summer,2016,Summer,Canoeing,NA
3391,Sabrina Ameghino,F,36,169,64,Argentina,ARG,2016 Summer,2016,Summer,Canoeing,NA
3402,Maha Amer,F,17,165,54,Egypt,EGY,2016 Summer,2016,Summer,Diving,NA
3403,Mohamed Amer,M,18,199,80,Egypt,EGY,2016 Summer,2016,Summer,Fencing,NA
3405,Mohamed Abdelraham Sayed Amer,M,28,187,87,Egypt,EGY,2016 Summer,2016,Summer,Handball,NA
3411,Christine Amertil (-Ling),F,36,168,54,Bahamas,BAH,2016 Summer,2016,Summer,Athletics,NA
3412,David Vincent Leslie Ames,M,27,188,82,Great Britain,GBR,2016 Summer,2016,Summer,Hockey,NA
3430,Audrey Amiel,F,29,164,65,France,FRA,2016 Summer,2016,Summer,Rugby Sevens,NA
3440,Sandro Aminashvili,M,24,180,85,Georgia,GEO,2016 Summer,2016,Summer,Wrestling,NA
3445,"Abdul Wahab ""Alade"" Aminu",M,28,210,102,Nigeria,NGR,2016 Summer,2016,Summer,Basketball,NA
3449,Nina Amir,F,17,170,62,Israel,ISR,2016 Summer,2016,Summer,Sailing,NA
3457,Samira Amirova,F,18,162,47,Uzbekistan,UZB,2016 Summer,2016,Summer,Rhythmic Gymnastics,NA
3463,Savitree Amitrapai,F,27,164,56,Thailand,THA,2016 Summer,2016,Summer,Badminton,NA
3484,Christian Amoah,M,17,184,82,Ghana,GHA,2016 Summer,2016,Summer,Weightlifting,NA
3489,Andrew Amonde,M,32,190,104,Kenya,KEN,2016 Summer,2016,Summer,Rugby Sevens,NA
3503,"Eduarda Idalina ""Duda"" Amorim-Taleska",F,29,186,84,Brazil,BRA,2016 Summer,2016,Summer,Handball,NA
3512,Nijel Carlos Amilfitano Amos,M,22,179,60,Botswana,BOT,2016 Summer,2016,Summer,Athletics,NA
3515,Paulo Amotun Lokoro,M,24,170,61,Refugee Olympic Athletes,ROT,2016 Summer,2016,Summer,Athletics,NA
3527,John Ampomah,M,26,191,100,Ghana,GHA,2016 Summer,2016,Summer,Athletics,NA
3528,Janet Amponsah,F,23,171,52,Ghana,GHA,2016 Summer,2016,Summer,Athletics,NA
3528,Janet Amponsah,F,23,171,52,Ghana,GHA,2016 Summer,2016,Summer,Athletics,NA
3537,Marwa Al-Amri,F,27,160,58,Tunisia,TUN,2016 Summer,2016,Summer,Wrestling,Bronze
3560,Oluwatobiloba Ayomide Amusan,F,19,NA,55,Nigeria,NGR,2016 Summer,2016,Summer,Athletics,NA
3561,Stanley Amuzie,M,20,171,85,Nigeria,NGR,2016 Summer,2016,Summer,Football,Bronze
3564,Hassan Amzile,M,28,183,64,France,FRA,2016 Summer,2016,Summer,Boxing,NA
3566,An Ba-Ul,M,22,169,66,South Korea,KOR,2016 Summer,2016,Summer,Judo,Silver
3569,An Byeong-Hun,M,24,186,95,South Korea,KOR,2016 Summer,2016,Summer,Golf,NA
3572,An Chang-Rim,M,22,170,73,South Korea,KOR,2016 Summer,2016,Summer,Judo,NA
3584,An Hyo-Ju,F,28,168,54,South Korea,KOR,2016 Summer,2016,Summer,Hockey,NA
3596,An Se-Hyeon,F,20,168,57,South Korea,KOR,2016 Summer,2016,Summer,Swimming,NA
3596,An Se-Hyeon,F,20,168,57,South Korea,KOR,2016 Summer,2016,Summer,Swimming,NA
3600,An Seul-Ki,F,24,161,46,South Korea,KOR,2016 Summer,2016,Summer,Athletics,NA
3614,Ana Paula Rodrigues-Belo,F,28,172,67,Brazil,BRA,2016 Summer,2016,Summer,Handball,NA
3616,Phara Anacharsis,F,32,177,58,France,FRA,2016 Summer,2016,Summer,Athletics,NA
3616,Phara Anacharsis,F,32,177,58,France,FRA,2016 Summer,2016,Summer,Athletics,NA
3619,Ioanna Anagnostopoulou,F,19,181,58,Greece,GRE,2016 Summer,2016,Summer,Rhythmic Gymnastics,NA
3620,Khrysoula Anagnostopoulou,F,24,175,85,Greece,GRE,2016 Summer,2016,Summer,Athletics,NA
3622,Yasemin Ecem Anagz,F,17,165,66,Turkey,TUR,2016 Summer,2016,Summer,Archery,NA
3628,Lolita Volodymyrivna Ananasova,F,24,169,52,Ukraine,UKR,2016 Summer,2016,Summer,Synchronized Swimming,NA
3628,Lolita Volodymyrivna Ananasova,F,24,169,52,Ukraine,UKR,2016 Summer,2016,Summer,Synchronized Swimming,NA
3629,Zoya Sergeyevna Ananchenko,F,19,165,67,Kazakhstan,KAZ,2016 Summer,2016,Summer,Canoeing,NA
3629,Zoya Sergeyevna Ananchenko,F,19,165,67,Kazakhstan,KAZ,2016 Summer,2016,Summer,Canoeing,NA
3640,Mikhailis Anastasakis,M,21,183,92,Greece,GRE,2016 Summer,2016,Summer,Athletics,NA
3672,milie Andol,F,28,170,97,France,FRA,2016 Summer,2016,Summer,Judo,Gold
3691,Anne Dsane Andersen,F,23,183,86,Denmark,DEN,2016 Summer,2016,Summer,Rowing,Bronze
3711,David Emil Andersen,M,36,211,102,Australia,AUS,2016 Summer,2016,Summer,Basketball,NA
3719,Frida Andersn,F,26,164,67,Sweden,SWE,2016 Summer,2016,Summer,Equestrianism,NA
3719,Frida Andersn,F,26,164,67,Sweden,SWE,2016 Summer,2016,Summer,Equestrianism,NA
3820,Haley Danita Anderson,F,24,178,68,United States,USA,2016 Summer,2016,Summer,Swimming,NA
3845,"Matthew John ""Matt"" Anderson",M,29,202,100,United States,USA,2016 Summer,2016,Summer,Volleyball,Bronze
3936,Jonna Andersson,F,23,167,61,Sweden,SWE,2016 Summer,2016,Summer,Football,Silver
3939,Kim Verner Andersson,M,33,200,105,Sweden,SWE,2016 Summer,2016,Summer,Handball,NA
3959,Erik Mattias Andersson,M,38,186,95,Sweden,SWE,2016 Summer,2016,Summer,Handball,NA
4017,Mikiko Ando,F,23,155,58,Japan,JPN,2016 Summer,2016,Summer,Weightlifting,NA
4035,Emanuel Alejandro Andrade Colmenares,M,19,189,76,Venezuela,VEN,2016 Summer,2016,Summer,Equestrianism,NA
4041,Jordin Andrade,M,24,183,77,Cape Verde,CPV,2016 Summer,2016,Summer,Athletics,NA
4043,Lady Patricia Andrade Rodrguez,F,24,172,62,Colombia,COL,2016 Summer,2016,Summer,Football,NA
4044,Maria Andrade Teixeira,F,23,169,49,Cape Verde,CPV,2016 Summer,2016,Summer,Taekwondo,NA
4047,Rafael Oliveira Andrade,M,30,168,58,Brazil,BRA,2016 Summer,2016,Summer,Trampolining,NA
4048,Rebeca Rodrigues de Andrade,F,17,151,46,Brazil,BRA,2016 Summer,2016,Summer,Gymnastics,NA
4048,Rebeca Rodrigues de Andrade,F,17,151,46,Brazil,BRA,2016 Summer,2016,Summer,Gymnastics,NA
4048,Rebeca Rodrigues de Andrade,F,17,151,46,Brazil,BRA,2016 Summer,2016,Summer,Gymnastics,NA
4048,Rebeca Rodrigues de Andrade,F,17,151,46,Brazil,BRA,2016 Summer,2016,Summer,Gymnastics,NA
4048,Rebeca Rodrigues de Andrade,F,17,151,46,Brazil,BRA,2016 Summer,2016,Summer,Gymnastics,NA
4054,Mathilde Andraud,F,27,173,70,France,FRA,2016 Summer,2016,Summer,Athletics,NA
4070,Thiago do Rosario Andr,M,20,163,52,Brazil,BRA,2016 Summer,2016,Summer,Athletics,NA
4089,Simon Andreassen,M,18,177,68,Denmark,DEN,2016 Summer,2016,Summer,Cycling,NA
4104,Maria Andrejczyk,F,20,174,77,Poland,POL,2016 Summer,2016,Summer,Athletics,NA
4133,Andressa Cavalari Machry,F,21,160,60,Brazil,BRA,2016 Summer,2016,Summer,Football,NA
4134,Andressa Alves da Silva,F,23,168,56,Brazil,BRA,2016 Summer,2016,Summer,Football,NA
4155,"Jessica ""Jess"" Andrews (-Martin)",F,23,168,52,Great Britain,GBR,2016 Summer,2016,Summer,Athletics,NA
4159,"Robert Adrian ""Robby"" Andrews",M,25,178,66,United States,USA,2016 Summer,2016,Summer,Athletics,NA
4171,Leonid Vladimirovich Andreyev,M,32,198,93,Uzbekistan,UZB,2016 Summer,2016,Summer,Athletics,NA
4181,Sofya Denisovna Andreyeva,F,18,178,64,Russia,RUS,2016 Summer,2016,Summer,Swimming,NA
